customer_id,signup_date,tenure_days,plan_type,monthly_charges,total_charges,num_support_tickets,avg_response_time_hrs,login_frequency,feature_usage_score,contract_type,payment_method,region,age,gender,num_products,has_partner,has_dependents,online_security,tech_support,churned_30d
CUST-00075,2024-03-28,565,Standard,36.96,708.81,1,3.9,3.4,46.4,One year,Electronic check,Europe,36.0,Male,2,1,1,Yes,No,1
CUST-08634,2022-01-14,1482,Premium,88.07,4281.37,10,10.6,8.0,46.5,Month-to-month,Electronic check,Europe,42.0,Non-binary,1,0,0,No,No,1
CUST-09254,2025-07-23,122,Premium,93.13,390.4,2,16.5,2.6,22.1,Month-to-month,Bank transfer,Europe,38.0,Male,1,1,0,No,No,1
CUST-02052,2021-06-23,1626,Basic,9.99,454.36,2,15.1,3.9,48.6,Month-to-month,Bank transfer,Latin America,57.0,Male,5,0,1,No internet,No internet,0
CUST-02542,2023-01-09,1050,Basic,50.38,1826.83,1,14.2,7.1,74.0,Two year,Bank transfer,Europe,55.0,Female,2,1,0,No internet,No,0
CUST-01302,2024-10-08,479,Standard,59.42,829.28,4,17.1,10.0,39.4,Month-to-month,Electronic check,Latin America,47.0,Male,2,0,0,No internet,No,0
CUST-05878,2021-04-20,1728,Premium,97.49,5686.11,0,10.6,8.0,48.2,One year,Electronic check,Europe,51.0,Female,1,1,0,No,Yes,0
CUST-07369,2022-08-06,1205,Standard,61.68,2376.75,3,9.7,20.3,42.6,Two year,Bank transfer,North America,32.0,Female,2,1,1,Yes,No,0
CUST-01305,2024-03-26,662,Premium,114.69,2381.9,2,6.5,9.3,74.6,Month-to-month,Credit card,North America,41.0,Male,2,1,0,No,No,0
CUST-08429,2024-11-04,369,Premium,101.63,1177.02,2,1.9,9.1,9.3,Month-to-month,Credit card,North America,45.0,Male,1,0,0,No,No,0
CUST-09119,2021-02-21,1772,Standard,84.52,5090.55,10,32.0,3.6,13.3,Month-to-month,Bank transfer,Europe,,Non-binary,3,1,0,No,No,1
CUST-02600,2021-03-31,1722,Standard,,3674.65,1,3.6,5.9,17.3,Two year,Mailed check,North America,41.0,Male,1,0,0,,No,0
CUST-02574,2022-11-12,1144,Standard,59.95,2304.08,3,20.7,7.2,17.9,Month-to-month,Credit card,North America,54.0,Female,3,0,1,Yes,No,0
CUST-03187,2023-02-17,1013,Basic,25.87,767.27,4,2.8,,44.3,One year,Electronic check,Asia Pacific,29.0,Non-binary,1,0,0,Yes,Yes,0
CUST-02769,2025-10-10,67,Premium,85.93,298.71,7,5.4,5.1,51.3,Month-to-month,Electronic check,Europe,49.0,Female,2,0,0,No,No,1
CUST-04832,2021-11-19,1468,Enterprise,170.18,8270.76,2,11.2,15.6,13.9,Month-to-month,Credit card,Asia Pacific,36.0,Male,3,0,0,No,No,0
CUST-04224,2024-02-21,715,Standard,54.08,1310.7,2,2.5,1.1,15.5,Month-to-month,Electronic check,Asia Pacific,35.0,Female,1,0,1,No internet,No,1
CUST-09675,2023-03-10,1046,Standard,58.98,2003.02,2,19.3,5.9,13.1,Month-to-month,Bank transfer,North America,36.0,Female,2,1,1,No,No,0
CUST-02107,2021-09-22,1534,Premium,81.15,4095.87,9,9.8,1.3,18.7,Month-to-month,Credit card,North America,34.0,Male,4,1,0,No,No internet,1
CUST-02680,2021-04-28,1701,Standard,54.62,3190.95,0,11.3,11.1,34.2,Month-to-month,Credit card,Asia Pacific,45.0,Male,2,0,0,Yes,Yes,0
CUST-01388,2024-02-03,744,Premium,100.16,2439.76,4,16.7,6.6,26.0,Month-to-month,Bank transfer,Europe,47.0,Female,2,0,0,No internet,No,1
CUST-08956,2024-05-31,611,Standard,66.4,1222.48,4,2.7,6.3,30.1,One year,Electronic check,North America,42.0,Female,2,0,1,No internet,No internet,1
CUST-09685,2023-07-09,883,Premium,92.02,2817.41,6,0.5,9.4,34.6,One year,Credit card,North America,51.0,Female,4,1,0,Yes,No,0
CUST-07084,2021-11-26,1477,Basic,24.04,1308.01,1,3.8,13.2,41.9,Month-to-month,Credit card,Latin America,41.0,Female,3,0,1,No,Yes,0
CUST-01280,2024-01-11,711,Standard,60.71,1400.45,5,20.1,9.4,26.2,Month-to-month,Bank transfer,Asia Pacific,35.0,Female,3,0,0,No,No,1
CUST-00805,2023-07-11,891,Basic,44.12,1325.34,6,19.5,3.7,11.7,Two year,Bank transfer,North America,41.0,Female,3,0,0,No,Yes,1
CUST-01556,2022-05-16,1337,Standard,60.79,2602.5,2,28.9,5.7,10.2,Two year,Bank transfer,North America,64.0,Male,3,0,0,No,No,1
CUST-09512,2023-01-22,1044,Basic,39.46,1540.27,0,23.4,6.7,16.5,One year,Electronic check,North America,32.0,Non-binary,2,0,0,,No,0
CUST-04567,2024-09-22,491,Premium,117.86,1962.06,4,21.3,13.1,17.5,Month-to-month,Electronic check,North America,46.0,Female,1,0,1,Yes,No,1
CUST-09695,2022-12-26,1095,Enterprise,201.62,7341.32,9,27.7,9.0,43.7,Two year,Electronic check,North America,45.0,Female,1,0,0,No,,1
CUST-04842,2023-11-09,786,Premium,104.04,2653.67,2,1.5,12.7,15.0,Month-to-month,Electronic check,North America,50.0,Prefer not to say,2,1,1,No,Yes,0
CUST-03595,2023-12-11,789,Enterprise,,5489.12,1,1.2,5.5,12.6,One year,Mailed check,Middle East,49.0,Female,4,1,0,No,No,0
CUST-06036,2024-01-26,708,Premium,97.3,2299.65,4,4.1,6.9,23.8,One year,Bank transfer,Middle East,70.0,Female,4,0,0,No,,0
CUST-06853,2022-04-26,1346,Premium,103.86,4518.73,4,7.8,12.8,17.1,Month-to-month,Bank transfer,Europe,49.0,Female,2,0,1,Yes,Yes,1
CUST-08706,2024-06-06,593,Basic,30.91,538.1,1,32.5,5.7,38.4,One year,Mailed check,Asia Pacific,37.0,Non-binary,2,1,1,No,No internet,0
CUST-04178,2023-09-16,847,Premium,89.05,2732.86,2,4.6,4.4,53.1,Two year,Electronic check,Asia Pacific,34.0,Female,2,0,1,No internet,No,0
CUST-01309,2021-12-25,1500,Standard,51.85,2626.15,4,45.1,8.3,50.2,Month-to-month,Credit card,Asia Pacific,46.0,Female,2,0,0,No internet,No,1
CUST-03453,2021-04-03,1730,Premium,112.06,6327.67,2,,11.5,29.8,Two year,Electronic check,Europe,30.0,Female,4,1,1,No,No,0
CUST-03696,2025-09-16,97,Standard,58.62,31.27,3,2.2,17.2,10.7,Month-to-month,Electronic check,Europe,32.0,Male,2,1,1,No,No,1
CUST-04243,2024-04-27,596,Enterprise,195.25,3929.28,3,9.7,8.8,51.8,Two year,Bank transfer,North America,29.0,Female,4,0,0,Yes,Yes,0
CUST-02199,2025-03-26,261,Premium,104.23,597.48,3,0.5,3.8,15.8,Two year,Mailed check,Asia Pacific,44.0,Male,5,1,1,,Yes,0
CUST-04426,2021-10-13,1507,Basic,30.43,1547.05,1,0.5,7.8,42.6,One year,Electronic check,Latin America,26.0,Female,1,1,0,Yes,No,0
CUST-06151,2022-01-10,1508,Basic,20.5,1138.8,2,11.4,2.7,25.6,Month-to-month,Electronic check,Europe,50.0,Female,2,0,0,,Yes,0
CUST-00944,2022-05-04,1335,Premium,111.44,4798.92,4,18.4,6.3,43.2,One year,Bank transfer,Asia Pacific,62.0,Male,2,0,1,No internet,Yes,0
CUST-00823,2022-04-26,1414,Premium,98.18,4566.43,1,21.0,50.7,43.1,One year,Credit card,North America,30.0,Male,2,0,0,No,No,0
CUST-05006,2025-04-27,210,Basic,31.2,200.95,0,0.5,9.3,46.0,One year,Credit card,Middle East,46.0,Male,4,0,1,Yes,No,0
CUST-06613,2023-12-03,723,Standard,38.07,1169.64,7,4.2,10.8,35.2,Month-to-month,Credit card,Europe,22.0,Male,1,0,0,Yes,,1
CUST-08357,2022-08-17,1231,Premium,101.61,4394.84,1,11.8,10.1,64.3,Month-to-month,Mailed check,Europe,37.0,Female,3,1,1,No,Yes,0
CUST-05620,2024-11-26,396,Enterprise,207.19,2704.31,1,44.0,2.8,25.2,Two year,Credit card,Latin America,30.0,Male,2,0,1,No,No,0
CUST-04548,2023-07-24,890,Standard,49.51,1324.65,3,29.5,1.3,15.4,One year,Credit card,North America,24.0,Non-binary,4,1,0,Yes,No,1
CUST-02539,2024-09-30,420,Premium,98.58,1318.85,3,,3.9,23.8,Month-to-month,Electronic check,Asia Pacific,63.0,Female,4,1,0,Yes,No,1
CUST-05208,2024-02-28,657,Standard,61.51,1511.67,2,17.2,4.7,36.6,One year,Mailed check,Europe,40.0,Male,4,1,0,Yes,No internet,0
CUST-09540,2023-08-26,849,Basic,28.84,875.67,1,4.1,18.0,4.3,One year,Bank transfer,Asia Pacific,,Male,3,1,0,No,No internet,0
CUST-09034,2023-08-30,819,Enterprise,210.33,5893.81,1,15.7,2.4,19.7,Two year,Credit card,Asia Pacific,36.0,Female,3,1,1,Yes,No,0
CUST-03055,2024-06-16,616,Premium,90.89,1861.02,3,31.8,12.5,33.0,One year,Credit card,Asia Pacific,33.0,Male,3,1,0,No,Yes,1
CUST-03676,2022-10-21,1170,Premium,112.54,4319.35,1,,2.3,,Two year,Mailed check,North America,35.0,Female,2,1,0,Yes,No internet,0
CUST-07777,2023-12-09,785,Basic,39.7,853.27,0,9.6,45.6,40.5,One year,Bank transfer,North America,41.0,Male,3,0,0,No,No,0
CUST-07219,2021-01-15,1778,Enterprise,192.36,11397.08,2,,6.2,28.8,Two year,Credit card,Middle East,37.0,Male,1,1,0,Yes,No,0
CUST-06723,2024-02-17,694,Premium,79.59,1891.29,2,46.1,8.2,11.6,One year,Bank transfer,Middle East,39.0,Male,3,1,0,No,No,1
CUST-03301,2021-11-29,1504,Standard,65.07,3088.96,1,19.6,2.1,39.1,Two year,Mailed check,Europe,18.0,Male,2,1,1,No,No,1
CUST-03311,2025-06-08,171,Basic,30.59,286.29,5,5.0,4.3,9.2,Month-to-month,Mailed check,Latin America,54.0,Male,3,1,0,Yes,No internet,1
CUST-07222,2021-08-30,1516,Premium,91.97,4569.5,1,14.2,11.7,8.8,Month-to-month,Electronic check,Asia Pacific,37.0,Female,1,1,1,No internet,Yes,0
CUST-08520,2022-02-12,1452,Basic,22.0,1098.29,1,12.8,17.9,7.4,One year,Electronic check,North America,24.0,Female,1,1,0,Yes,Yes,0
CUST-05955,2022-01-26,1451,Standard,56.94,2696.4,4,19.9,5.0,,Month-to-month,Credit card,Asia Pacific,38.0,Male,4,0,0,No internet,No,0
CUST-00833,2024-11-22,374,Basic,30.61,392.89,0,12.2,11.3,29.6,Month-to-month,Electronic check,Asia Pacific,39.0,Prefer not to say,3,0,0,Yes,Yes,0
CUST-03463,2022-08-11,1243,Premium,97.38,3962.11,5,3.8,4.2,7.5,Two year,Bank transfer,North America,48.0,Male,4,0,0,No,No internet,1
CUST-07644,2024-08-22,497,Basic,26.58,626.58,2,2.5,5.6,,One year,Bank transfer,Asia Pacific,42.0,Female,4,1,0,No internet,No,0
CUST-00055,2025-10-02,121,Enterprise,192.21,767.33,1,5.0,8.1,17.3,Month-to-month,Electronic check,North America,36.0,Female,4,0,0,No,No,1
CUST-03452,2021-05-30,1639,Basic,36.55,1882.14,5,16.7,4.0,10.9,Month-to-month,Credit card,North America,37.0,Female,2,1,1,Yes,Yes,1
CUST-06306,2022-11-30,1157,Premium,87.44,3529.22,3,19.7,31.7,79.5,Month-to-month,Bank transfer,Europe,47.0,Female,4,1,0,No internet,Yes,0
CUST-01482,2023-10-26,786,Basic,25.44,543.68,1,1.6,7.7,29.2,One year,Bank transfer,Europe,39.0,Male,2,1,0,Yes,Yes,0
CUST-04874,2021-09-02,1588,Premium,104.63,5667.43,0,31.2,3.9,43.5,Month-to-month,Electronic check,Europe,37.0,Male,1,0,0,No,No,0
CUST-08039,2024-11-28,396,Premium,85.2,1174.74,2,4.1,11.3,19.2,Month-to-month,Credit card,Asia Pacific,38.0,Male,2,0,0,No,No internet,1
CUST-03336,2022-06-19,1251,Basic,42.38,1657.8,0,7.6,6.1,38.2,Two year,Electronic check,Latin America,55.0,Female,3,1,0,Yes,No,0
CUST-06017,2022-06-08,1368,Basic,27.58,1304.64,3,11.0,22.2,30.3,Month-to-month,Bank transfer,North America,27.0,Female,1,1,1,Yes,No internet,0
CUST-04927,2024-11-21,392,Premium,107.98,1429.15,4,8.8,14.6,27.6,Two year,Credit card,Europe,20.0,Female,5,0,0,No internet,No internet,0
CUST-05798,2021-04-27,1702,Premium,91.55,5108.22,1,2.3,4.6,5.5,Month-to-month,Electronic check,North America,47.0,Non-binary,2,1,0,No internet,Yes,0
CUST-09857,2025-09-25,72,Premium,104.02,295.43,3,13.9,11.8,50.7,Month-to-month,Mailed check,Asia Pacific,20.0,Female,4,0,0,No internet,,1
CUST-05084,2025-08-26,95,Basic,38.53,148.98,3,,16.6,41.1,Month-to-month,Credit card,North America,38.0,Female,2,1,0,No internet,No,1
CUST-06646,2022-05-08,1387,Basic,27.18,1099.37,1,,9.2,13.3,Two year,Credit card,North America,63.0,Female,3,0,1,No,No,0
CUST-05491,2025-08-04,137,Basic,28.49,135.0,0,8.5,8.3,60.7,Month-to-month,Bank transfer,North America,40.0,Female,2,0,0,Yes,No,0
CUST-00769,2023-05-21,937,Basic,42.34,1354.67,0,5.8,1.6,27.1,One year,Electronic check,North America,35.0,Female,1,0,1,No,No,0
CUST-02066,2023-09-22,814,Premium,105.92,2914.1,3,0.5,3.7,21.1,One year,Electronic check,Asia Pacific,42.0,Male,2,0,0,Yes,No internet,1
CUST-09526,2025-02-06,304,Basic,36.21,303.15,4,14.3,3.8,41.1,One year,Mailed check,North America,64.0,Male,4,1,0,No,Yes,1
CUST-07312,2025-01-23,320,Standard,74.35,723.6,3,10.5,11.2,8.1,Month-to-month,Credit card,Asia Pacific,43.0,Male,1,0,0,No internet,No,1
CUST-08478,2021-03-31,1690,Premium,105.11,5976.76,2,8.8,14.3,19.3,One year,Credit card,Middle East,37.0,Male,1,0,0,No,No,1
CUST-04525,2022-11-23,1170,Standard,59.6,2331.03,2,0.5,10.4,75.2,One year,Credit card,Europe,56.0,Male,1,1,1,No,No internet,1
CUST-02718,2024-03-21,677,Premium,101.91,2289.37,4,35.7,,46.4,Month-to-month,Credit card,Asia Pacific,38.0,Male,1,0,0,No,No internet,1
CUST-02080,2024-10-21,423,Standard,47.86,771.32,3,2.5,3.1,12.6,Month-to-month,Mailed check,North America,33.0,Non-binary,2,0,0,Yes,Yes,1
CUST-08915,2022-09-05,1209,Basic,31.65,1322.2,0,1.2,11.7,14.4,Two year,Bank transfer,Latin America,57.0,Male,4,1,0,No,Yes,0
CUST-00952,2024-12-03,404,Basic,38.64,556.02,1,22.5,14.9,43.4,One year,Electronic check,Asia Pacific,53.0,Male,2,1,0,Yes,No,0
CUST-08059,2023-07-10,911,Premium,87.91,2706.18,5,1.3,7.5,32.3,One year,Credit card,Middle East,34.0,Male,5,1,0,No,No internet,1
CUST-02483,2024-11-26,460,Premium,100.35,1619.08,2,9.1,3.9,19.5,One year,Credit card,North America,31.0,Male,2,1,0,Yes,No,0
CUST-01760,2024-01-12,759,Basic,33.26,702.24,2,13.1,13.5,29.9,One year,Credit card,North America,62.0,Male,4,0,1,No internet,No,0
CUST-04423,2023-05-27,987,Basic,26.86,992.19,1,5.2,11.5,14.4,Two year,Credit card,North America,27.0,Male,3,0,1,Yes,No,0
CUST-06705,2023-06-11,927,Basic,15.73,412.75,5,9.9,10.9,6.6,Two year,Bank transfer,Europe,42.0,Male,4,0,1,No,Yes,0
CUST-05183,2022-03-26,1370,Premium,98.05,4567.63,2,9.7,,6.3,One year,Credit card,Latin America,35.0,Male,1,1,1,No,No,0
CUST-08534,2021-11-18,1546,Standard,58.34,2894.74,2,8.1,7.1,29.7,Month-to-month,Credit card,North America,58.0,Female,2,0,0,No,Yes,1
CUST-03702,2021-04-04,1776,Basic,29.0,1629.3,1,20.9,6.2,20.9,Two year,Credit card,North America,44.0,Male,2,1,0,No,Yes,0
CUST-04244,2023-05-30,967,Premium,103.72,3271.18,3,2.0,3.9,,One year,Credit card,Asia Pacific,34.0,Female,1,0,1,Yes,No,0
CUST-00689,2024-09-23,486,Basic,40.31,734.08,1,,2.5,42.3,One year,Electronic check,North America,52.0,Male,1,0,0,Yes,Yes,1
CUST-03433,2023-11-18,790,Standard,44.87,1266.79,1,1.4,,33.7,Month-to-month,Bank transfer,North America,35.0,Female,5,0,1,Yes,Yes,0
CUST-04945,2021-05-03,1756,Premium,109.26,6355.01,3,14.4,6.6,36.4,Month-to-month,Credit card,Latin America,35.0,Non-binary,4,0,1,No,Yes,1
CUST-00967,2024-03-31,620,Premium,109.09,2375.85,2,5.5,2.4,32.5,One year,Electronic check,Asia Pacific,52.0,Male,2,1,0,No,No internet,0
CUST-09510,2024-01-24,732,Basic,19.24,688.3,5,0.5,10.4,31.0,Month-to-month,Credit card,Europe,20.0,Male,1,1,0,No,No,1
CUST-02714,2023-02-01,1023,Basic,12.52,395.26,2,26.3,29.3,28.0,One year,Bank transfer,North America,28.0,Female,1,1,1,Yes,No,0
CUST-04758,2025-09-06,155,Basic,31.87,92.99,3,4.2,2.6,45.3,Month-to-month,Bank transfer,Europe,41.0,Female,1,0,0,Yes,Yes,1
CUST-09571,2021-03-14,1742,Premium,95.66,5386.33,3,7.5,4.3,35.8,Month-to-month,Credit card,North America,40.0,Male,2,0,0,No,No,1
CUST-06321,2024-09-07,518,Standard,64.88,1010.97,0,9.2,6.1,23.6,One year,Bank transfer,North America,45.0,Female,1,0,1,No,No,0
CUST-05976,2021-04-04,1713,Standard,59.66,3314.2,3,7.0,4.7,48.3,Two year,Credit card,Asia Pacific,74.0,Male,3,1,0,No,Yes,0
CUST-03573,2023-12-04,768,Standard,53.81,1399.84,2,27.9,3.0,27.2,Month-to-month,Credit card,North America,49.0,Female,4,0,1,Yes,No,0
CUST-05300,2022-01-08,1462,Standard,57.49,2845.67,2,10.8,2.5,80.3,Two year,Credit card,Asia Pacific,25.0,Female,2,1,0,No,Yes,0
CUST-01991,2025-09-28,119,Basic,31.82,92.95,2,3.1,,49.2,Two year,Electronic check,North America,29.0,Male,3,0,0,No,No,0
CUST-01206,2022-09-18,1202,Premium,100.71,3984.26,2,15.4,2.1,24.8,Month-to-month,Electronic check,North America,54.0,Female,4,0,0,No,No,0
CUST-04972,2024-09-18,467,Premium,103.41,1600.12,5,4.5,16.9,27.5,Month-to-month,Electronic check,Europe,50.0,Female,1,1,1,No internet,Yes,1
CUST-06784,2022-09-03,1208,Standard,46.66,2006.18,4,11.6,5.0,46.9,Month-to-month,Bank transfer,Asia Pacific,70.0,Male,5,1,0,No,No,0
CUST-03601,2022-09-07,1187,Premium,100.33,3799.54,2,33.2,10.2,69.5,Two year,Credit card,Europe,36.0,Male,1,1,0,Yes,No internet,0
CUST-06491,2021-11-26,1500,Basic,44.82,2224.35,2,8.6,2.2,23.6,Two year,Bank transfer,Asia Pacific,43.0,Non-binary,1,0,1,No,No,0
CUST-08610,2022-01-13,1425,Standard,68.8,3283.19,3,,2.6,30.0,Month-to-month,Credit card,Europe,37.0,Male,1,0,1,No internet,No internet,0
CUST-04556,2022-09-11,1198,Standard,58.34,2518.92,0,16.7,3.6,17.3,Month-to-month,Credit card,North America,36.0,Female,3,1,0,Yes,No internet,0
CUST-08071,2025-02-11,352,Basic,50.52,668.21,3,9.0,2.6,15.8,Month-to-month,Credit card,North America,44.0,Prefer not to say,1,1,1,Yes,No,1
CUST-08578,2024-05-24,557,Enterprise,172.71,3164.7,1,9.2,13.6,25.1,Two year,Bank transfer,North America,41.0,Male,3,0,1,No,Yes,0
CUST-07974,2021-12-09,1468,Standard,62.68,3311.74,4,0.5,12.8,2.2,Month-to-month,Bank transfer,North America,60.0,Prefer not to say,1,0,0,No,Yes,0
CUST-01626,2024-05-26,617,Basic,27.37,494.49,3,1.5,38.5,13.7,Month-to-month,Credit card,Middle East,38.0,Male,3,0,0,No,No,0
CUST-00537,2025-12-14,1,Standard,64.25,220.06,3,2.0,9.5,,One year,Electronic check,North America,40.0,Female,3,0,1,No internet,No,0
CUST-08767,2024-01-25,737,Basic,39.75,966.96,1,7.0,23.7,10.6,Month-to-month,Bank transfer,North America,48.0,Non-binary,3,1,0,No,No,0
CUST-07971,2023-06-09,984,Premium,116.06,3788.8,5,19.0,8.8,34.9,Month-to-month,Electronic check,Middle East,48.0,Male,1,0,1,No,Yes,1
CUST-04213,2021-08-12,1626,Standard,,2439.45,1,14.8,13.8,44.9,One year,Credit card,North America,39.0,Non-binary,2,1,1,No internet,No,0
CUST-06457,2022-10-23,1130,Premium,123.67,4596.7,0,8.5,7.5,26.7,Two year,Credit card,Europe,41.0,Male,1,1,0,No,No,0
CUST-03508,2023-02-16,1048,Basic,30.3,1094.69,1,,3.2,,Two year,Bank transfer,Middle East,59.0,Female,3,1,0,No,No,0
CUST-08394,2021-05-27,1669,Standard,64.98,3569.98,1,25.7,,11.2,Month-to-month,Electronic check,Asia Pacific,39.0,Female,4,0,0,No internet,No,0
CUST-07113,2025-11-12,89,Basic,28.47,65.87,2,8.3,6.0,15.9,Two year,Bank transfer,North America,39.0,Male,3,0,0,No,No,0
CUST-02709,2024-05-24,576,Premium,114.54,2343.32,1,9.2,12.8,47.4,One year,Credit card,North America,54.0,Female,2,1,1,No,No,0
CUST-05032,2022-12-30,1135,Premium,100.15,3894.1,0,4.1,5.5,32.0,One year,Mailed check,Asia Pacific,46.0,Male,2,1,0,Yes,No,0
CUST-06515,2022-04-05,1371,Enterprise,227.67,10459.71,4,18.8,30.6,15.1,Month-to-month,Bank transfer,Latin America,30.0,Non-binary,4,1,0,Yes,Yes,0
CUST-04663,2022-05-24,1301,Premium,100.43,4366.68,1,2.0,8.4,39.6,One year,Electronic check,North America,32.0,Female,1,1,0,Yes,No,0
CUST-04022,2025-01-16,307,Standard,62.69,575.99,3,6.7,3.8,25.3,Month-to-month,Mailed check,North America,37.0,Male,2,1,1,No internet,,0
CUST-01855,2023-05-13,994,Premium,84.18,2947.86,1,3.3,29.7,47.7,One year,Credit card,Europe,23.0,Female,1,0,1,Yes,No,0
CUST-09450,2021-10-12,1564,Basic,47.09,2419.18,2,0.5,17.1,10.1,Month-to-month,Bank transfer,Middle East,21.0,Male,1,1,0,No,No internet,0
CUST-02873,2025-09-22,38,Standard,64.68,0.0,1,3.8,3.6,8.6,Month-to-month,Electronic check,Europe,40.0,Prefer not to say,2,1,0,Yes,No,1
CUST-03031,2022-02-12,1344,Standard,71.25,3121.81,3,9.9,24.7,29.1,Month-to-month,Electronic check,Latin America,,Non-binary,1,0,1,Yes,No internet,0
CUST-01646,2024-09-12,488,Standard,61.92,1174.23,2,4.2,2.2,45.8,Two year,Electronic check,Europe,61.0,Male,5,1,0,No,Yes,0
CUST-03418,2023-12-02,767,Premium,99.72,2568.56,1,0.5,10.6,33.9,One year,Electronic check,Middle East,39.0,Male,3,0,0,No internet,No,1
CUST-03477,2025-11-16,75,Standard,61.46,142.51,0,1.5,22.4,30.4,Two year,Electronic check,Europe,71.0,Female,4,1,1,No,No,0
CUST-09578,2024-02-29,694,Basic,43.86,1073.49,1,12.2,15.6,,One year,Electronic check,North America,53.0,Male,1,1,0,No internet,No,0
CUST-01793,2022-01-24,1433,Enterprise,195.3,9361.03,8,16.5,,27.3,Month-to-month,Credit card,Asia Pacific,38.0,Male,2,1,0,No,No,1
CUST-03798,2024-11-30,403,Basic,34.71,437.12,4,2.3,2.9,37.3,Month-to-month,Electronic check,Asia Pacific,55.0,Male,4,1,0,Yes,No,1
CUST-03369,2022-08-28,1234,Standard,70.89,2926.49,3,6.0,16.8,44.0,Month-to-month,Mailed check,North America,45.0,Prefer not to say,2,1,1,No,No,0
CUST-07197,2024-11-27,413,Premium,106.26,1492.57,3,9.5,5.9,13.8,One year,Credit card,North America,21.0,Female,1,1,0,No,No internet,0
CUST-09667,2023-09-03,847,Enterprise,226.64,6194.97,6,15.0,4.7,4.2,Month-to-month,Bank transfer,North America,37.0,Male,2,1,0,No internet,Yes,1
CUST-05110,2021-11-01,1524,Basic,20.31,1090.46,1,12.4,1.4,34.2,One year,Credit card,North America,43.0,Male,3,0,1,Yes,No internet,0
CUST-06025,2021-08-10,1595,Premium,93.5,5116.83,2,23.0,10.8,14.8,One year,Bank transfer,Middle East,25.0,Male,3,1,0,No,No,0
CUST-08796,2024-07-22,473,Standard,66.88,1044.54,1,57.2,3.3,16.4,Two year,Mailed check,North America,29.0,Prefer not to say,4,0,0,Yes,No,0
CUST-09319,2024-06-25,541,Enterprise,190.67,3307.79,3,12.9,9.6,37.6,Month-to-month,Mailed check,North America,18.0,Prefer not to say,4,0,0,Yes,No,0
CUST-00127,2021-03-07,1731,Standard,54.09,3131.59,1,,5.9,27.0,One year,Credit card,Asia Pacific,54.0,Male,2,1,1,No,No,0
CUST-05960,2025-02-11,385,Basic,39.58,559.52,2,1.8,6.3,25.6,One year,Bank transfer,North America,27.0,Female,4,1,1,Yes,No,0
CUST-03877,2021-02-02,1822,Premium,124.04,7490.3,3,6.6,,33.3,Month-to-month,Bank transfer,Europe,20.0,Non-binary,4,0,0,Yes,No,0
CUST-04452,2025-03-17,275,Basic,20.38,74.71,6,1.0,1.6,24.2,One year,Electronic check,Latin America,46.0,Prefer not to say,4,0,0,No,No internet,1
CUST-07148,2024-11-02,345,Basic,27.57,283.04,4,22.5,17.8,11.2,Two year,Bank transfer,North America,42.0,Male,5,1,0,No,No,1
CUST-03532,2021-05-18,1744,Premium,99.82,5795.65,2,37.5,6.8,9.3,Month-to-month,Mailed check,North America,40.0,Female,4,1,0,No,No,1
CUST-00828,2021-06-15,1645,Standard,61.2,3537.24,6,6.8,2.7,16.3,One year,Credit card,Latin America,45.0,Female,3,1,0,No,No,1
CUST-07791,2023-04-25,985,Standard,70.63,2213.42,3,11.6,3.6,23.3,Month-to-month,Electronic check,Middle East,63.0,Female,3,1,0,No,No,0
CUST-00985,2022-09-10,1208,Basic,26.17,932.98,7,16.8,3.3,11.3,One year,Mailed check,Europe,37.0,Female,3,1,0,No internet,No,1
CUST-07784,2024-01-11,799,Enterprise,207.59,5596.76,4,,2.3,14.8,Two year,Electronic check,Europe,67.0,Male,3,1,1,Yes,No,0
CUST-02444,2025-04-12,284,Premium,104.83,1011.48,3,4.8,4.4,33.9,One year,Credit card,North America,45.0,Female,5,0,1,No,No,0
CUST-08555,2022-07-28,1281,Premium,101.75,4486.66,2,48.9,7.4,20.1,Two year,Credit card,Europe,47.0,Female,1,0,1,Yes,Yes,0
CUST-00346,2023-05-15,968,Basic,23.31,840.94,0,7.0,2.5,48.5,One year,Credit card,Asia Pacific,36.0,Female,1,1,0,No internet,Yes,0
CUST-00815,2023-09-20,864,Standard,58.64,1761.47,0,26.6,3.8,40.6,Month-to-month,Credit card,North America,38.0,Prefer not to say,1,0,1,No,No,0
CUST-06167,2021-12-08,1519,Standard,48.67,2527.22,2,9.4,14.2,9.8,One year,Credit card,Asia Pacific,50.0,Male,1,1,0,No internet,Yes,0
CUST-05780,2023-09-14,860,Standard,67.93,1895.18,1,0.7,12.8,41.5,Month-to-month,Credit card,North America,35.0,Male,2,0,1,No,No,0
CUST-02117,2022-12-27,1094,Standard,53.75,1943.9,0,3.3,3.2,12.9,One year,Mailed check,Latin America,43.0,Male,2,0,0,No,No,0
CUST-00794,2025-07-28,118,Basic,29.55,155.83,11,,2.1,25.3,Month-to-month,Mailed check,Asia Pacific,30.0,Male,2,0,0,Yes,No,1
CUST-06899,2023-09-25,827,Standard,46.66,1255.43,2,29.9,1.9,38.8,Two year,Electronic check,Europe,,Female,2,0,0,Yes,No internet,0
CUST-02675,2024-06-13,536,Basic,37.06,697.93,4,,9.2,22.9,Month-to-month,Electronic check,North America,56.0,Non-binary,2,0,0,,No,1
